,Unnamed: 0,Unnamed: 0.1,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,FIPS,Last_Update,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
587,587,587,Nebraska,US,41.1254,-98.2681,2020-06-01,14345.0,170.0,,31.0,2020-06-02 02:33:16,14175.0,741.5705476817714,103665.0,,1.1850819100731962,84000031.0,USA,5359.003891629894,
588,588,588,Nevada,US,38.3135,-117.0554,2020-06-01,8702.0,417.0,459.0,32.0,2020-06-02 02:33:16,7826.0,282.5181581712095,146783.0,,4.7920018386577805,84000032.0,USA,4765.440451717381,
589,589,589,New Hampshire,US,43.4525,-71.5639,2020-06-01,4685.0,245.0,2948.0,33.0,2020-06-02 02:33:16,1492.0,344.5585128016174,72456.0,451.0,5.229455709711846,84000033.0,USA,5328.779424451225,9.626467449306297
590,590,590,New Jersey,US,40.2989,-74.521,2020-06-01,160918.0,11723.0,26703.0,34.0,2020-06-02 02:33:16,122492.0,1811.6928370142948,795600.0,17222.0,7.2850768714500544,84000034.0,USA,8957.250407838608,10.702345293876384
591,591,591,New Mexico,US,34.8405,-106.2485,2020-06-01,7800.0,362.0,2853.0,35.0,2020-06-02 02:33:16,4585.0,371.99027674645856,199604.0,1317.0,4.641025641025641,84000035.0,USA,9519.326564064117,16.884615384615387
592,592,592,New York,US,42.1657,-74.9481,2020-06-01,371711.0,29917.0,66110.0,36.0,2020-06-02 02:33:16,275684.0,1910.7607085407144,2113777.0,89703.0,8.04845700019639,84000036.0,USA,10865.758716360464,24.132457742708716
593,593,593,North Carolina,US,35.6301,-79.8064,2020-06-01,29592.0,948.0,18860.0,37.0,2020-06-02 02:33:16,9784.0,282.1487699755265,421908.0,,3.203568532035685,84000037.0,USA,4022.736660003867,
594,594,594,North Dakota,US,47.5289,-99.784,2020-06-01,2625.0,61.0,2078.0,38.0,2020-06-02 02:33:16,486.0,344.4601620340602,73301.0,169.0,2.323809523809524,84000038.0,USA,9618.771176098531,6.438095238095237
595,595,595,Northern Mariana Islands,US,15.0979,145.6739,2020-06-01,22.0,2.0,16.0,69.0,2020-06-02 02:33:16,4.0,39.895546206296245,6334.0,,9.090909090909092,580.0,MNP,11486.290439576382,
596,596,596,Ohio,US,40.3888,-82.7649,2020-06-01,35984.0,2207.0,,39.0,2020-06-02 02:33:16,33777.0,307.8423488549161,398066.0,6112.0,6.133281458425968,84000039.0,USA,3405.446099357521,16.985326811916412
597,597,597,Oklahoma,US,35.5653,-96.9289,2020-06-01,6573.0,334.0,5511.0,40.0,2020-06-02 02:33:16,728.0,174.70433824255974,193273.0,986.0,5.062924924056127,84000040.0,USA,4884.367360791878,14.262982786055256
598,598,598,Oregon,US,44.572,-122.0709,2020-06-01,4302.0,154.0,2164.0,41.0,2020-06-02 02:33:16,1984.0,101.99782489994041,131618.0,790.0,3.579730357973036,84000041.0,USA,3120.583383933137,18.36355183635518
599,599,599,Pennsylvania,US,40.5908,-77.2098,2020-06-01,76646.0,5567.0,48428.0,42.0,2020-06-02 02:33:16,22651.0,598.7038420357961,462329.0,,7.263262270699058,84000042.0,USA,3611.3841372617962,
600,600,600,Puerto Rico,US,18.2208,-66.5901,2020-06-01,3873.0,136.0,,72.0,2020-06-02 02:33:16,3737.0,132.03073012686949,3873.0,,3.5114898011877096,630.0,PRI,132.03073012686949,
601,601,601,Rhode Island,US,41.6809,-71.5118,2020-06-01,14991.0,720.0,1281.0,44.0,2020-06-02 02:33:16,12990.0,1415.0983470224032,156835.0,1724.0,4.8028817290374235,84000044.0,USA,14804.679424672044,11.500233473417385
602,602,602,South Carolina,US,33.8569,-80.945,2020-06-01,12148.0,500.0,6459.0,45.0,2020-06-02 02:33:16,5189.0,235.9424120275471,204688.0,1634.0,4.1159038524860065,84000045.0,USA,3975.516993175384,13.450773789924268
603,603,603,South Dakota,US,44.2998,-99.4388,2020-06-01,5034.0,62.0,3903.0,46.0,2020-06-02 02:33:16,1069.0,569.0328137734426,45661.0,435.0,1.2316249503377037,84000046.0,USA,5161.423780236227,8.64123957091776
604,604,604,Tennessee,US,35.7478,-86.6923,2020-06-01,22566.0,364.0,15564.0,47.0,2020-06-02 02:33:16,6638.0,330.43527665278407,448493.0,1767.0,1.6130461756625012,84000047.0,USA,6567.309604353321,7.830364264823184
605,605,605,Texas,US,31.0545,-97.5635,2020-06-01,65593.0,1683.0,43338.0,48.0,2020-06-02 02:33:16,20572.0,226.2148889354319,970031.0,,2.5658225725306054,84000048.0,USA,3345.4096462873467,
606,606,606,Utah,US,40.15,-111.8624,2020-06-01,9999.0,113.0,6251.0,49.0,2020-06-02 02:33:16,3635.0,311.88805343051905,218112.0,789.0,1.1301130113011302,84000049.0,USA,6803.333044288166,7.890789078907892
607,607,607,Vermont,US,44.0459,-72.7107,2020-06-01,983.0,55.0,880.0,50.0,2020-06-02 02:33:16,48.0,157.5348283383201,35326.0,,5.5951169888097665,84000050.0,USA,5661.3177475884995,
608,608,608,Virgin Islands,US,18.3358,-64.8963,2020-06-01,70.0,6.0,62.0,78.0,2020-06-02 02:33:16,2.0,65.25711302531975,1811.0,,8.571428571428571,850.0,VIR,1688.2947384122012,
609,609,609,Virginia,US,37.7693,-78.17,2020-06-01,45398.0,1392.0,5899.0,51.0,2020-06-02 02:33:16,38107.0,531.8715827356251,324719.0,7326.0,3.0662143706771223,84000051.0,USA,3804.3263684375843,16.137274769813647
610,610,610,Washington,US,47.4009,-121.4905,2020-06-01,21977.0,1123.0,,53.0,2020-06-02 02:33:16,20854.0,288.60549977524306,360899.0,3501.0,5.109887609773853,84000053.0,USA,4739.3837313275435,15.930290758520277
611,611,611,West Virginia,US,38.4912,-80.9545,2020-06-01,2028.0,76.0,1313.0,54.0,2020-06-02 02:33:16,639.0,113.16036017134756,98095.0,,3.747534516765288,84000054.0,USA,5473.602332844348,
612,612,612,Wisconsin,US,44.2685,-89.6165,2020-06-01,18543.0,595.0,11838.0,55.0,2020-06-02 02:33:16,6110.0,318.4750569950644,272138.0,2603.0,3.2087580218950547,84000055.0,USA,4673.95594351091,14.037642236962734
613,613,613,Wyoming,US,42.756,-107.3025,2020-06-01,910.0,17.0,667.0,56.0,2020-06-02 02:33:16,226.0,157.23297607467012,25147.0,86.0,1.868131868131868,84000056.0,USA,4344.986427856846,9.450549450549447
614,614,614,Alabama,US,32.3182,-86.9023,2020-07-01,38962.0,972.0,18866.0,1.0,2020-07-02 04:33:59,19124.0,794.6263500153473,413953.0,2803.0,2.4947384631179097,84000001.0,USA,8442.532761868051,7.194189209999488
615,615,615,Alaska,US,61.3707,-152.4044,2020-07-01,975.0,14.0,528.0,2.0,2020-07-02 04:33:59,433.0,133.2795658503578,114400.0,,1.4358974358974361,84000002.0,USA,15638.135726441982,
616,616,616,American Samoa,US,-14.271,-170.132,2020-07-01,0.0,0.0,,60.0,2020-07-02 04:33:59,0.0,0.0,696.0,,,16.0,ASM,1250.8761524774895,
617,617,617,Arizona,US,33.7298,-111.4312,2020-07-01,84105.0,1725.0,9715.0,4.0,2020-07-02 04:33:59,72665.0,1155.4921011491451,549596.0,4837.0,2.0510076689851973,84000004.0,USA,7550.726316190065,5.751144402829796
618,618,618,Arkansas,US,34.9697,-92.3731,2020-07-01,21197.0,277.0,15163.0,5.0,2020-07-02 04:33:59,5757.0,702.3981676742426,314858.0,1448.0,1.3067886965136577,84000005.0,USA,10433.3482227474,6.831155352172477
619,619,619,California,US,36.1162,-119.6816,2020-07-01,238681.0,6169.0,,6.0,2020-07-02 04:33:59,232512.0,604.0687713267866,4254176.0,,2.5846213146417183,84000006.0,USA,10766.73413186598,
620,620,620,Colorado,US,39.0598,-105.3111,2020-07-01,33012.0,1697.0,4502.0,8.0,2020-07-02 04:33:59,26813.0,573.2507967026098,327503.0,5489.0,5.140554949715255,84000008.0,USA,5687.0639668149415,16.627287047134377
621,621,621,Connecticut,US,41.5978,-72.7554,2020-07-01,46572.0,4324.0,8053.0,9.0,2020-07-02 04:33:59,34195.0,1306.2623009031254,477841.0,10268.0,9.284548655844713,84000009.0,USA,13402.595639565625,22.047582238254748
622,622,622,Delaware,US,39.3185,-75.5071,2020-07-01,11510.0,509.0,6676.0,10.0,2020-07-02 04:33:59,4325.0,1182.0112470783474,111384.0,,4.4222415291051265,84000010.0,USA,11438.500499094236,
623,623,623,Diamond Princess,US,,,2020-07-01,49.0,0.0,,88888.0,2020-07-02 04:33:59,49.0,,,,0.0,84088888.0,USA,,
624,624,624,District of Columbia,US,38.8974,-77.0268,2020-07-01,10365.0,553.0,1451.0,11.0,2020-07-02 04:33:59,8361.0,1468.6524529258984,100035.0,,5.33526290400386,84000011.0,USA,14174.302762030127,
625,625,625,Florida,US,27.7663,-81.6868,2020-07-01,158997.0,3550.0,,12.0,2020-07-02 04:33:59,155447.0,740.2874893197546,1980354.0,15125.0,2.2327465298087383,84000012.0,USA,9220.496554176076,9.512758102354134
626,626,626,Georgia,US,33.0406,-83.6431,2020-07-01,84242.0,2827.0,,13.0,2020-07-02 04:33:59,81415.0,793.4317018357468,855038.0,11275.0,3.355808266660336,84000013.0,USA,8053.159415425005,13.384060207497447
627,627,627,Grand Princess,US,,,2020-07-01,103.0,3.0,,99999.0,2020-07-02 04:33:59,100.0,,,,2.9126213592233015,84099999.0,USA,,
628,628,628,Guam,US,13.4443,144.7937,2020-07-01,267.0,5.0,179.0,66.0,2020-07-02 04:33:59,83.0,162.57786383647223,13784.0,,1.8726591760299625,316.0,GUM,8393.158333790012,
629,629,629,Hawaii,US,21.0943,-157.4983,2020-07-01,926.0,18.0,736.0,15.0,2020-07-02 04:33:59,172.0,65.40139221624554,79058.0,113.0,1.9438444924406049,84000015.0,USA,5583.6968313519865,12.203023758099349
630,630,630,Idaho,US,44.2405,-114.4788,2020-07-01,6370.0,92.0,4233.0,16.0,2020-07-02 04:33:59,2045.0,356.45038093186315,91040.0,330.0,1.444270015698587,84000016.0,USA,5094.386605971244,5.180533751962323
631,631,631,Illinois,US,40.3495,-88.9861,2020-07-01,144013.0,6951.0,,17.0,2020-07-02 04:33:59,137062.0,1136.4822782771314,1637108.0,,4.8266475943144025,84000017.0,USA,12919.279715204311,
632,632,632,Indiana,US,39.8494,-86.2583,2020-07-01,45952.0,2650.0,35025.0,18.0,2020-07-02 04:33:59,8277.0,682.5684072369006,489716.0,7095.0,5.7668871866295275,84000018.0,USA,7274.213747354327,15.440024373259053
633,633,633,Iowa,US,42.0115,-93.2105,2020-07-01,29514.0,717.0,23607.0,19.0,2020-07-02 04:33:59,5190.0,935.4467571242476,309790.0,,2.4293555600731858,84000019.0,USA,9818.799582893564,
634,634,634,Kansas,US,38.5266,-96.7265,2020-07-01,14830.0,277.0,834.0,20.0,2020-07-02 04:33:59,13719.0,509.0422796856089,183173.0,1152.0,1.8678354686446392,84000020.0,USA,6287.444470455295,7.768037761294672
635,635,635,Kentucky,US,37.6681,-84.6701,2020-07-01,15842.0,572.0,4052.0,21.0,2020-07-02 04:33:59,11218.0,354.59175279838064,377090.0,2635.0,3.610655220300467,84000021.0,USA,8440.411820650257,16.6330008837268
636,636,636,Louisiana,US,31.1695,-91.8678,2020-07-01,60178.0,3238.0,43026.0,22.0,2020-07-02 04:33:59,13914.0,1294.486268911894,752088.0,,5.3807039117285385,84000022.0,USA,16178.131360520601,
637,637,637,Maine,US,44.6939,-69.3819,2020-07-01,3294.0,105.0,2671.0,23.0,2020-07-02 04:33:59,518.0,245.05063189437385,97241.0,351.0,3.1876138433515484,84000023.0,USA,7234.05236673977,10.655737704918034
638,638,638,Maryland,US,39.0639,-76.8021,2020-07-01,67918.0,3205.0,5001.0,24.0,2020-07-02 04:33:59,59712.0,1123.4137433671647,542604.0,10902.0,4.7189257634205966,84000024.0,USA,8975.069801908141,16.051709414293708
639,639,639,Massachusetts,US,42.2302,-71.5301,2020-07-01,108882.0,8053.0,,25.0,2020-07-02 04:33:59,100829.0,1579.7163962061386,858435.0,11352.0,7.3960801601733985,84000025.0,USA,12454.619171003626,10.425965724362154
640,640,640,Michigan,US,43.3266,-84.5361,2020-07-01,71089.0,6198.0,51099.0,26.0,2020-07-02 04:33:59,13792.0,711.8255523234187,1061859.0,,8.7186484547539,84000026.0,USA,10632.564379363796,
641,641,641,Minnesota,US,45.6945,-93.9002,2020-07-01,36716.0,1482.0,31947.0,27.0,2020-07-02 04:33:59,3287.0,651.0353867060828,617107.0,4081.0,4.036387406035516,84000027.0,USA,10942.327442641648,11.11504521189672
642,642,642,Mississippi,US,32.7416,-89.6787,2020-07-01,27900.0,1082.0,19388.0,28.0,2020-07-02 04:33:59,7430.0,937.4530643459047,293752.0,3177.0,3.878136200716846,84000028.0,USA,9870.204751173413,11.387096774193544
643,643,643,Missouri,US,38.4561,-92.2884,2020-07-01,21035.0,1018.0,,29.0,2020-07-02 04:33:59,20017.0,342.73314489391976,389740.0,,4.8395531257428095,84000029.0,USA,6350.217061609522,
644,644,644,Montana,US,46.9219,-110.4544,2020-07-01,1016.0,22.0,658.0,30.0,2020-07-02 04:33:59,336.0,95.0618369764348,93330.0,105.0,2.1653543307086616,84000030.0,USA,8732.402800207341,10.33464566929134
645,645,645,Nebraska,US,41.1254,-98.2681,2020-07-01,19310.0,276.0,13737.0,31.0,2020-07-02 04:33:59,5297.0,998.2382206856054,180608.0,1330.0,1.4293112377006731,84000031.0,USA,9336.603239854261,6.887622993267738
646,646,646,Nevada,US,38.3135,-117.0554,2020-07-01,19101.0,511.0,714.0,32.0,2020-07-02 04:33:59,17876.0,620.1309284334949,284096.0,,2.6752526045756766,84000032.0,USA,9223.42894320937,
647,647,647,New Hampshire,US,43.4525,-71.5639,2020-07-01,5802.0,373.0,4463.0,33.0,2020-07-02 04:33:59,966.0,426.70832257737123,119169.0,565.0,6.428817649086523,84000033.0,USA,8764.288881975655,9.738021371940713
648,648,648,New Jersey,US,40.2989,-74.521,2020-07-01,171928.0,15078.0,30300.0,34.0,2020-07-02 04:33:59,126550.0,1935.6487532916994,1442937.0,20054.0,8.769950211716532,84000034.0,USA,16245.284102231542,11.664185007677634
649,649,649,New Mexico,US,34.8405,-106.2485,2020-07-01,12276.0,500.0,5393.0,35.0,2020-07-02 04:33:59,6383.0,585.4554663255802,344181.0,1902.0,4.0729879439556855,84000035.0,USA,16414.357107804208,15.49364613880743
650,650,650,New York,US,42.1657,-74.9481,2020-07-01,394079.0,32043.0,70590.0,36.0,2020-07-02 04:33:59,291446.0,2025.742227862549,3971648.0,89995.0,8.131110767130448,84000036.0,USA,20416.046193290782,22.836791607774078
651,651,651,North Carolina,US,35.6301,-79.8064,2020-07-01,66751.0,1398.0,45538.0,37.0,2020-07-02 04:33:59,19815.0,636.4460849093123,942238.0,,2.094350646432263,84000037.0,USA,8983.890670593408,
652,652,652,North Dakota,US,47.5289,-99.784,2020-07-01,3615.0,80.0,3210.0,38.0,2020-07-02 04:33:59,325.0,474.3708517154772,107226.0,234.0,2.2130013831258646,84000038.0,USA,14070.508698767293,6.473029045643154
653,653,653,Northern Mariana Islands,US,15.0979,145.6739,2020-07-01,30.0,2.0,19.0,69.0,2020-07-02 04:33:59,9.0,54.403017554040325,8217.0,,6.666666666666668,580.0,MNP,14900.986508051648,
654,654,654,Ohio,US,40.3888,-82.7649,2020-07-01,52865.0,2876.0,,39.0,2020-07-02 04:33:59,49989.0,452.2589420913501,792005.0,7911.0,5.440272391941738,84000039.0,USA,6775.585802157566,14.964532299252813
655,655,655,Oklahoma,US,35.5653,-96.9289,2020-07-01,14119.0,389.0,10605.0,40.0,2020-07-02 04:33:59,3125.0,356.8133301962537,346313.0,1553.0,2.7551526312061756,84000040.0,USA,8751.9721524368,10.9993625610879
656,656,656,Oregon,US,44.572,-122.0709,2020-07-01,8931.0,208.0,2722.0,41.0,2020-07-02 04:33:59,6001.0,211.74862254332118,243360.0,1055.0,2.32896652110626,84000041.0,USA,5769.918797687004,11.812786921957226
657,657,657,Pennsylvania,US,40.5908,-77.2098,2020-07-01,91775.0,6684.0,68048.0,42.0,2020-07-02 04:33:59,17043.0,716.8807909458444,776804.0,,7.283029147371288,84000042.0,USA,6067.838364804094,
658,658,658,Puerto Rico,US,18.2208,-66.5901,2020-07-01,7537.0,153.0,,72.0,2020-07-02 04:33:59,7384.0,256.9366416127589,7537.0,,2.029985405333687,630.0,PRI,256.9366416127589,
659,659,659,Rhode Island,US,41.6809,-71.5118,2020-07-01,16853.0,956.0,1638.0,44.0,2020-07-02 04:33:59,14259.0,1590.8646816335504,244215.0,2007.0,5.672580549457071,84000044.0,USA,23053.048016681758,11.90885895686228
660,660,660,South Carolina,US,33.8569,-80.945,2020-07-01,37919.0,766.0,15471.0,45.0,2020-07-02 04:33:59,21682.0,736.4751664201974,389872.0,2854.0,2.020095466652601,84000045.0,USA,7572.220946822837,7.526569793507212
661,661,661,South Dakota,US,44.2998,-99.4388,2020-07-01,6826.0,93.0,5933.0,46.0,2020-07-02 04:33:59,800.0,771.5967395346681,80943.0,674.0,1.3624377380603574,84000046.0,USA,9149.627144470356,9.874011133899797
662,662,662,Tennessee,US,35.7478,-86.6923,2020-07-01,45315.0,609.0,28283.0,47.0,2020-07-02 04:33:59,16423.0,663.5502331614335,817886.0,2715.0,1.3439258523667656,84000047.0,USA,11976.353216362622,5.9913935782853365
663,663,663,Texas,US,31.0545,-97.5635,2020-07-01,172368.0,2503.0,87556.0,48.0,2020-07-02 04:33:59,82309.0,594.4568471639127,1921948.0,,1.452125684581825,84000048.0,USA,6628.348350581243,
664,664,664,Utah,US,40.15,-111.8624,2020-07-01,22716.0,173.0,12707.0,49.0,2020-07-02 04:33:59,9836.0,708.5557577485422,343358.0,1476.0,0.7615777425603101,84000049.0,USA,10709.996824662083,6.497622820919176
665,665,665,Vermont,US,44.0459,-72.7107,2020-07-01,1210.0,56.0,961.0,50.0,2020-07-02 04:33:59,193.0,193.91367476029225,66292.0,,4.628099173553719,84000050.0,USA,10623.90522909859,
666,666,666,Virgin Islands,US,18.3358,-64.8963,2020-07-01,90.0,6.0,73.0,78.0,2020-07-02 04:33:59,11.0,83.9020024611254,2966.0,,6.666666666666668,850.0,VIR,2765.0371033299766,
667,667,667,Virginia,US,37.7693,-78.17,2020-07-01,63203.0,1786.0,8131.0,51.0,2020-07-02 04:33:59,53286.0,740.4704974589125,658633.0,9023.0,2.825815230289701,84000051.0,USA,7716.379050881382,14.276221065455756
668,668,668,Washington,US,47.4009,-121.4905,2020-07-01,33435.0,1339.0,,53.0,2020-07-02 04:33:59,32096.0,439.07379919849166,557275.0,4361.0,4.004785404516226,84000053.0,USA,7318.224957330326,13.043218184537162
669,669,669,West Virginia,US,38.4912,-80.9545,2020-07-01,2979.0,93.0,2284.0,54.0,2020-07-02 04:33:59,602.0,166.22520362447946,173352.0,,3.121852970795569,84000054.0,USA,9672.867236895188,
670,670,670,Wisconsin,US,44.2685,-89.6165,2020-07-01,29199.0,786.0,23089.0,55.0,2020-07-02 04:33:59,5324.0,501.49130071719145,583832.0,3482.0,2.6918730093496355,84000055.0,USA,10027.28412206991,11.925065926915305
671,671,671,Wyoming,US,42.756,-107.3025,2020-07-01,1514.0,20.0,1119.0,56.0,2020-07-02 04:33:59,375.0,261.59420415060504,33699.0,117.0,1.3210039630118893,84000056.0,USA,5822.630835978361,7.7278731836195504
672,672,672,Alabama,US,32.3182,-86.9023,2020-08-01,89349.0,1603.0,35401.0,1.0,2020-08-02 04:35:05,52345.0,1822.2645076618564,697371.0,10521.0,1.7940883501773943,84000001.0,USA,14222.816393833804,11.775173756841149
673,673,673,Alaska,US,61.3707,-152.4044,2020-08-01,3136.0,24.0,930.0,2.0,2020-08-02 04:35:05,2182.0,428.681762570997,238633.0,,0.7653061224489796,84000002.0,USA,32620.412961608654,
674,674,674,American Samoa,US,-14.271,-170.132,2020-08-01,0.0,0.0,,60.0,2020-08-02 04:35:05,0.0,0.0,1267.0,,,16.0,ASM,2277.097823547384,
675,675,675,Arizona,US,33.7298,-111.4312,2020-08-01,177002.0,3747.0,23064.0,4.0,2020-08-02 04:35:05,150191.0,2431.774720737185,948650.0,11346.0,2.116925232483249,84000004.0,USA,13033.203516498856,6.410097061050157
676,676,676,Arkansas,US,34.9697,-92.3731,2020-08-01,43173.0,458.0,36034.0,5.0,2020-08-02 04:35:05,6681.0,1430.609807661465,514581.0,2852.0,1.06084821531976,84000005.0,USA,17051.505001650206,6.605980589720428
677,677,677,California,US,36.1162,-119.6816,2020-08-01,506613.0,9345.0,,6.0,2020-08-02 04:35:05,497268.0,1282.1677990630901,7886587.0,,1.844603277057636,84000006.0,USA,19959.86659621758,
678,678,678,Colorado,US,39.0598,-105.3111,2020-08-01,47249.0,1844.0,5334.0,8.0,2020-08-02 04:35:05,40071.0,820.4751876106145,533403.0,6441.0,3.9027281000656098,84000008.0,USA,9262.501354463897,13.632034540413553
679,679,679,Connecticut,US,41.5978,-72.7554,2020-08-01,49810.0,4432.0,8613.0,9.0,2020-08-02 04:35:05,36765.0,1397.0824789140397,793996.0,10807.0,8.897811684400724,84000009.0,USA,22270.184700418227,21.69644649668741
680,680,680,Delaware,US,39.3185,-75.5071,2020-08-01,14877.0,585.0,8212.0,10.0,2020-08-02 04:35:05,6080.0,1527.7829124921439,182896.0,,3.932244404113733,84000010.0,USA,18782.37437407832,
681,681,681,Diamond Princess,US,,,2020-08-01,49.0,0.0,,88888.0,2020-08-02 04:35:05,49.0,,,,0.0,84088888.0,USA,,
682,682,682,District of Columbia,US,38.8974,-77.0268,2020-08-01,12057.0,584.0,9816.0,11.0,2020-08-02 04:35:05,1657.0,1708.39774480729,193781.0,,4.8436592850626194,84000011.0,USA,27457.49551186045,
683,683,683,Florida,US,27.7663,-81.6868,2020-08-01,480028.0,7022.0,,12.0,2020-08-02 04:35:05,473006.0,2235.0026913915563,3679443.0,27344.0,1.4628313348388011,84000012.0,USA,17131.427766342422,5.696334380494473
684,684,684,Georgia,US,33.0406,-83.6431,2020-08-01,190012.0,3825.0,,13.0,2020-08-02 04:35:05,186187.0,1789.6244691390743,1596085.0,18995.0,2.013030755952256,84000013.0,USA,15032.696728763654,9.99673704818643
685,685,685,Grand Princess,US,,,2020-08-01,103.0,3.0,,99999.0,2020-08-02 04:35:05,100.0,,,,2.9126213592233015,84099999.0,USA,,
